tweet_id,in_reply_to_status_id,in_reply_to_user_id,timestamp,source,text,retweeted_status_id,retweeted_status_user_id,retweeted_status_timestamp,expanded_urls,rating_numerator,rating_denominator,name,stage_name,stage,retweet_count,favorite_count
869772420881756160,,,2017-05-31 04:27:59,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","This is dewey (pronounced ""covfefe""). he's having a good walk. arguably the best walk. 13/10 would snug softly https://t.co/hcieajkc4d",,,,https://twitter.com/dog_rates/status/869772420881756160/photo/1,13,10,Dewey,pupper,,8689.0,37959.0
869702957897576449,,,2017-05-30 23:51:58,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet stanley. he likes road trips. will shift for you. one ear more effective than other. 13/10 we don't leave until you buckle pup stanley https://t.co/vmcu3pfcqq,,,,https://twitter.com/dog_rates/status/869702957897576449/photo/1,13,10,Stanley,pupper,,5382.0,25033.0
869596645499047938,,,2017-05-30 16:49:31,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is scout. he just graduated. officially a doggo now. have fun with taxes and losing sight of your ambitions. 12/10 would throw cap for https://t.co/dsa2hwxajo,,,,"https://twitter.com/dog_rates/status/869596645499047938/photo/1,https://twitter.com/dog_rates/status/869596645499047938/photo/1",12,10,Scout,pupper,,2634.0,14179.0
869227993411051520,,,2017-05-29 16:24:37,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is gizmo. his favorite thing is standing pupright like a hooman. sneaky tongue slip status achieved. 13/10 would boop well https://t.co/ior3n1fiiq,,,,https://twitter.com/dog_rates/status/869227993411051520/photo/1,13,10,Gizmo,pupper,,3196.0,18119.0
868880397819494401,,,2017-05-28 17:23:24,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is walter. he won't start hydrotherapy without his favorite floatie. 14/10 keep it pup walter https://t.co/r28jfx9uyf,,,,https://twitter.com/dog_rates/status/868880397819494401/photo/1,14,10,Walter,pupper,,12247.0,57878.0
868622495443632128,,,2017-05-28 00:18:35,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Here's a h*ckin peaceful boy. unbothered by the comings and goings. 13/10 please reveal your wise ways https://t.co/yeah8ej5em,,,,https://twitter.com/dog_rates/status/868622495443632128/photo/1,13,10,,pupper,,4463.0,23608.0
868552278524837888,,,2017-05-27 19:39:34,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Say hello to cooper. his expression is the same wet or dry. absolute 12/10 but coop desperately requests your help

https://t.co/zmte4mr69f https://t.co/7ryextylni",,,,"https://www.gofundme.com/3ti3nps,https://twitter.com/dog_rates/status/868552278524837888/photo/1,https://twitter.com/dog_rates/status/868552278524837888/photo/1",12,10,Cooper,pupper,,1750.0,8959.0
867900495410671616,,,2017-05-26 00:29:37,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Unbelievable. we only rate dogs. please don't send in non-canines like the ""i"" from pixar's opening credits. thank you... 12/10 https://t.co/jmhdnv5wxz",,,,https://twitter.com/dog_rates/status/867900495410671616/photo/1,12,10,,pupper,,3567.0,21573.0
867774946302451713,,,2017-05-25 16:10:44,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet harold.  he's h*ckin cooperative. 13/10 good work harold https://t.co/zyg3nzgica,,,,"https://twitter.com/dog_rates/status/867774946302451713/photo/1,https://twitter.com/dog_rates/status/867774946302451713/photo/1",13,10,Harold,pupper,,6246.0,30224.0
867421006826221569,,,2017-05-24 16:44:18,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is shikha. she just watched you drop a skittle on the ground and still eat it. could not be less impressed. 12/10 superior puppo https://t.co/xzlzkd73go,,,,https://twitter.com/dog_rates/status/867421006826221569/photo/1,12,10,Shikha,pupper,,2112.0,14332.0
867051520902168576,,,2017-05-23 16:16:06,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Oh my this spooked me up. we only rate dogs, not happy ghosts. please send dogs only. it's a very simple premise. thank you... 13/10 https://t.co/m5rz0r8siq",,,,https://twitter.com/dog_rates/status/867051520902168576/photo/1,13,10,,pupper,,6776.0,28685.0
866720684873056260,,,2017-05-22 18:21:28,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",He was providing for his family 13/10 how dare you https://t.co/q8mvwwn3f4,,,,https://twitter.com/nbcnews/status/866458718883467265,13,10,,pupper,,4129.0,17863.0
866686824827068416,,,2017-05-22 16:06:55,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is lili. she can't believe you betrayed her with bath time. never looking you in the eye again. 12/10 would puppologize profusely https://t.co/9b9j46e86z,,,,"https://twitter.com/dog_rates/status/866686824827068416/photo/1,https://twitter.com/dog_rates/status/866686824827068416/photo/1",12,10,Lili,pupper,,2965.0,17110.0
866450705531457537,,,2017-05-22 00:28:40,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","This is jamesy. he gives a kiss to every other pupper he sees on his walk. 13/10 such passion, much tender https://t.co/wk7tfyswhr",,,,"https://twitter.com/dog_rates/status/866450705531457537/photo/1,https://twitter.com/dog_rates/status/866450705531457537/photo/1",13,10,Jamesy,pupper,pupper,30170.0,108765.0
866334964761202691,,,2017-05-21 16:48:45,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is coco. at first i thought she was a cloud but clouds don't bork with such passion. 12/10 would hug softly https://t.co/w86h5dgr6c,,,,"https://twitter.com/dog_rates/status/866334964761202691/photo/1,https://twitter.com/dog_rates/status/866334964761202691/photo/1",12,10,Coco,pupper,,12195.0,46573.0
865718153858494464,,,2017-05-19 23:57:46,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Meet boomer. he's just checking pup on you. hopes you had a good day. if not, he hopes he made it better. 13/10 extremely good boy https://t.co/pozuohlkgg",,,,https://twitter.com/dog_rates/status/865718153858494464/photo/1,13,10,Boomer,pupper,,4841.0,22904.0
865359393868664832,,,2017-05-19 00:12:11,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is sammy. her tongue ejects without warning sometimes. it's a serious condition. needs a hefty dose from a blepipen. 13/10 https://t.co/g20emqk7vc,,,,"https://twitter.com/dog_rates/status/865359393868664832/photo/1,https://twitter.com/dog_rates/status/865359393868664832/photo/1",13,10,Sammy,pupper,,4282.0,23570.0
865006731092295680,,,2017-05-18 00:50:50,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is nelly. he really hopes you like his hawaiian shirt. he already tore the tags off. 13/10 h*ck of a puppurchase https://t.co/lbkg5cim7o,,,,https://twitter.com/dog_rates/status/865006731092295680/photo/1,13,10,Nelly,pupper,,6665.0,25017.0
864873206498414592,,,2017-05-17 16:00:15,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",We only rate dogs. please don't send in jesus. we're trying to remain professional and legitimate. thank you... 14/10 https://t.co/wr3xsjecir,,,,"https://twitter.com/dog_rates/status/864873206498414592/photo/1,https://twitter.com/dog_rates/status/864873206498414592/photo/1",14,10,,pupper,,7493.0,28835.0
864279568663928832,,,2017-05-16 00:41:21,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is meatball. he doing what's known in the industry as a mid-strut mlem. h*ckin fancy boy. 12/10 i'd do anything for meatball https://t.co/s2hdmffpck,,,,"https://twitter.com/dog_rates/status/864279568663928832/photo/1,https://twitter.com/dog_rates/status/864279568663928832/photo/1",12,10,Meatball,pupper,,2579.0,13059.0
864197398364647424,,,2017-05-15 19:14:50,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is paisley. she ate a flower just to prove she could. savage af. 13/10 would pet so well https://t.co/cpq9fyvkzr,,,,"https://twitter.com/dog_rates/status/864197398364647424/photo/1,https://twitter.com/dog_rates/status/864197398364647424/photo/1,https://twitter.com/dog_rates/status/864197398364647424/photo/1,https://twitter.com/dog_rates/status/864197398364647424/photo/1",13,10,Paisley,pupper,,7581.0,26611.0
863907417377173506,,,2017-05-15 00:02:33,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is albus. he's quite impressive at hide and seek. knows he's been found this time. 13/10 usually elusive as h*ck https://t.co/ht47njyz64,,,,"https://twitter.com/dog_rates/status/863907417377173506/photo/1,https://twitter.com/dog_rates/status/863907417377173506/photo/1",13,10,Albus,pupper,,3584.0,18417.0
863553081350529029,,,2017-05-14 00:34:33,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is neptune. he's a backpup vocalist for the dixie chicks. 13/10 (vid by @amiwinehouse) https://t.co/tordvmaaop,,,,https://twitter.com/dog_rates/status/863553081350529029/video/1,13,10,Neptune,pupper,,3629.0,13673.0
863432100342583297,,,2017-05-13 16:33:49,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is belle. she's never been more pupset. encountered the worst imaginable type of zone. 12/10 would do anything to cheer pup https://t.co/fgquzr8w3h,,,,https://twitter.com/dog_rates/status/863432100342583297/photo/1,12,10,Belle,pupper,,4551.0,21292.0
863079547188785154,6.671521640794235e+17,4196983835.0,2017-05-12 17:12:53,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Ladies and gentlemen... i found pipsy. he may have changed his name to pablo, but he never changed his love for the sea. pupgraded to 14/10 https://t.co/lvu5gynfen",,,,https://twitter.com/dog_rates/status/863079547188785154/photo/1,14,10,,pupper,,952.0,7881.0
863062471531167744,,,2017-05-12 16:05:02,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Say hello to quinn. she's quite the goofball. not even a year old. confirmed 13/10 but she really needs your help 

https://t.co/mobkqnyhib https://t.co/esob4rlekt",,,,"https://www.gofundme.com/helpquinny,https://twitter.com/dog_rates/status/863062471531167744/photo/1,https://twitter.com/dog_rates/status/863062471531167744/photo/1,https://twitter.com/dog_rates/status/863062471531167744/photo/1,https://twitter.com/dog_rates/status/863062471531167744/photo/1",13,10,Quinn,pupper,,2089.0,7518.0
862831371563274240,,,2017-05-12 00:46:44,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","This is zooey. she's the world's biggest fan of illiterate delivery people. 13/10 not your fault they don't listen, zooey https://t.co/ixofq1tfqe",,,,"https://twitter.com/dog_rates/status/862831371563274240/photo/1,https://twitter.com/dog_rates/status/862831371563274240/photo/1",13,10,Zooey,pupper,,4453.0,17199.0
862722525377298433,,,2017-05-11 17:34:13,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","This is dave. he passed the h*ck out. it's barely the afternoon on a thursday, dave. get it together. still 11/10 would boop mid-snooze https://t.co/eme9uar6v2",,,,https://twitter.com/dog_rates/status/862722525377298433/photo/1,11,10,Dave,pupper,,3089.0,15319.0
862457590147678208,,,2017-05-11 00:01:27,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","This is jersey. he likes to watch movies, but only if you watch with him. enjoys horror films like the bababork and h*ckraiser. 13/10 https://t.co/jvsnaswenb",,,,"https://twitter.com/dog_rates/status/862457590147678208/photo/1,https://twitter.com/dog_rates/status/862457590147678208/photo/1,https://twitter.com/dog_rates/status/862457590147678208/photo/1",13,10,Jersey,pupper,,4247.0,18250.0
862096992088072192,,,2017-05-10 00:08:34,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",We only rate dogs. please don't send perfectly toasted marshmallows attempting to drive. thank you... 13/10 https://t.co/nvzyyrp0kd,,,,"https://twitter.com/dog_rates/status/862096992088072192/photo/1,https://twitter.com/dog_rates/status/862096992088072192/photo/1",13,10,,pupper,,19983.0,66162.0
861383897657036800,,,2017-05-08 00:54:59,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is hobbes. he's never seen bubbles before. 13/10 deep breaths buddy https://t.co/qfrlbzw4z1,,,,https://twitter.com/dog_rates/status/861383897657036800/photo/1,13,10,Hobbes,pupper,,9263.0,32265.0
861288531465048066,,,2017-05-07 18:36:02,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Hi. my. name. is. boomer. and. i. want. to. say. it's. h*ckin. ridiculous. that. dogs. can't vote. absolute. codswallup. thank. you. 13/10 https://t.co/sqkjpwbq2g,,,,https://twitter.com/dog_rates/status/861288531465048066/video/1,13,10,,pupper,,3588.0,15336.0
861005113778896900,,,2017-05-06 23:49:50,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is burt. he thinks your thesis statement is comically underdeveloped. 12/10 intellectual af https://t.co/jh6en9cen6,,,,https://twitter.com/dog_rates/status/861005113778896900/photo/1,12,10,Burt,pupper,,3337.0,14984.0
860563773140209665,,,2017-05-05 18:36:06,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Meet lorenzo. he's an avid nifty hat wearer and absolute 13/10, but he needs your help to beat cancer. link below

https://t.co/qzdsdzm08p https://t.co/odiq1kkdpt",,,,"https://www.gofundme.com/help-lorenzo-beat-cancer,https://twitter.com/dog_rates/status/860563773140209665/photo/1,https://twitter.com/dog_rates/status/860563773140209665/photo/1",13,10,Lorenzo,pupper,,1856.0,6713.0
860524505164394496,,,2017-05-05 16:00:04,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is carl. he likes to dance. doesn't care what you think about it. 13/10 h*ckin confident pup https://t.co/c2zhcniu4i,,,,https://twitter.com/dog_rates/status/860524505164394496/photo/1,13,10,Carl,pupper,,4603.0,21227.0
860276583193509888,,,2017-05-04 23:34:55,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is jordy. he likes to go on adventures and watch the small scaly underwater dogs with fins pass him by. 12/10 peaceful as h*ck https://t.co/xjo6s2sfsn,,,,https://twitter.com/dog_rates/status/860276583193509888/photo/1,12,10,Jordy,pupper,,3067.0,16569.0
860184849394610176,,,2017-05-04 17:30:24,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Here we have perhaps the wisest dog of all. above average with light sabers. immortal as h*ck. 14/10 dog, or dog not, there is no try https://t.co/upryxg4kbg",,,,https://twitter.com/dog_rates/status/860184849394610176/photo/1,14,10,,pupper,,5120.0,15007.0
859924526012018688,,,2017-05-04 00:15:58,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet milky. she has no idea what happened. just as pupset as you. perhaps a sheep exploded. even offered to help clean. 12/10 very good girl https://t.co/g8vpxfzw29,,,,https://twitter.com/dog_rates/status/859924526012018688/photo/1,12,10,Milky,pupper,,3581.0,17611.0
859851578198683649,,,2017-05-03 19:26:06,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet trooper. he picks pup recyclables that have blown out of bins in the neighborhood and puts them back. 13/10 environmentally savvy af https://t.co/bqsttrtuil,,,,"https://twitter.com/dog_rates/status/859851578198683649/photo/1,https://twitter.com/dog_rates/status/859851578198683649/photo/1,https://twitter.com/dog_rates/status/859851578198683649/photo/1,https://twitter.com/dog_rates/status/859851578198683649/photo/1",13,10,Trooper,pupper,,3067.0,13968.0
859607811541651456,,,2017-05-03 03:17:27,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Sorry for the lack of posts today. i came home from school and had to spend quality time with my puppo. her name is zoey and she's 13/10 https://t.co/barwupfan0,,,,https://twitter.com/dog_rates/status/859607811541651456/photo/1,13,10,,pupper,,1364.0,16816.0
859196978902773760,,,2017-05-02 00:04:57,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",We only rate dogs. this is quite clearly a smol broken polar bear. we'd appreciate if you only send dogs. thank you... 12/10 https://t.co/g2nsygeng9,,,,https://twitter.com/dog_rates/status/859196978902773760/video/1,12,10,,pupper,,26255.0,80358.0
859074603037188101,,,2017-05-01 15:58:40,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Here we have an exotic dog. good at ukulele. fashionable af. has two more arms if needed. is blue. knows what 'ohana means. 13/10 would pet https://t.co/gesymgtxct,,,,https://twitter.com/dog_rates/status/859074603037188101/photo/1,13,10,,pupper,,11960.0,30407.0
858843525470990336,,,2017-05-01 00:40:27,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",I have stumbled puppon a doggo painting party. they're looking to be the next pupcasso or puppollock. all 13/10 would put it on the fridge https://t.co/cuedmlhjbq,,,,https://twitter.com/dog_rates/status/858843525470990336/photo/1,13,10,,pupper,,3027.0,14108.0
858471635011153920,,,2017-04-30 00:02:42,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is sophie. she just arrived. used pawority shipping. speedy as h*ck delivery. 13/10 would carefully assemble https://t.co/8joc4zhnxy,,,,https://twitter.com/dog_rates/status/858471635011153920/photo/1,13,10,Sophie,pupper,,4256.0,19476.0
858107933456039936,,,2017-04-28 23:57:28,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is wyatt. he had an interview earlier today. was just told he didn't get the job. a h*ckin injustice. still 12/10 keep your chin pup https://t.co/qxa4scxsdf,,,,https://twitter.com/dog_rates/status/858107933456039936/photo/1,12,10,Wyatt,pupper,,2539.0,14223.0
857989990357356544,,,2017-04-28 16:08:49,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is rosie. she was just informed of the walk that's about to happen. knows there are many a stick along the way. 12/10 such excite https://t.co/sol7cfap5x,,,,https://twitter.com/dog_rates/status/857989990357356544/photo/1,12,10,Rosie,pupper,,2266.0,14487.0
857746408056729600,,,2017-04-28 00:00:54,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet thor. he doesn't have finals because he's a dog but is pupset you have finals. just wants to play. 13/10 would abandon education for https://t.co/7ifn3rkjai,,,,"https://twitter.com/dog_rates/status/857746408056729600/photo/1,https://twitter.com/dog_rates/status/857746408056729600/photo/1,https://twitter.com/dog_rates/status/857746408056729600/photo/1",13,10,Thor,pupper,,9339.0,30789.0
857393404942143489,,,2017-04-27 00:38:11,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Instead of the usual nightly dog rate, i'm sharing this story with you. meeko is 13/10 and would like your help 

https://t.co/mj4j6qoijk https://t.co/jdne5oqyev",,,,"https://www.gofundme.com/meeko-needs-heart-surgery,https://twitter.com/dog_rates/status/857393404942143489/photo/1,https://twitter.com/dog_rates/status/857393404942143489/photo/1,https://twitter.com/dog_rates/status/857393404942143489/photo/1,https://twitter.com/dog_rates/status/857393404942143489/photo/1",13,10,,pupper,,1443.0,5309.0
857263160327368704,,,2017-04-26 16:00:39,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is oscar and oliver. oliver shrunk oscar. oscar isn't pleased about it. quite pupset tbh. oliver doesn't seem to mind. both 13/10 https://t.co/e3u4nrelec,,,,https://twitter.com/dog_rates/status/857263160327368704/photo/1,13,10,Oscar,pupper,,3975.0,18241.0
857029823797047296,,,2017-04-26 00:33:27,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is zeke. he performs group cheeky wink tutorials. pawfect execution here. 12/10 would wink back https://t.co/umh5cljxju,,,,"https://twitter.com/dog_rates/status/857029823797047296/photo/1,https://twitter.com/dog_rates/status/857029823797047296/photo/1",12,10,Zeke,pupper,,3490.0,17031.0
856543823941562368,,,2017-04-24 16:22:16,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is callie. she'll be your navigator today. takes her job very seriously. will shift for you. one ear always in the pupholder. 12/10 https://t.co/bh9dtlhibo,,,,https://twitter.com/dog_rates/status/856543823941562368/photo/1,12,10,Callie,pupper,,2547.0,14830.0
856526610513747968,8.55818117272019e+17,4196983835.0,2017-04-24 15:13:52,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","This is charlie, mark. he did just want to say hi after all. pupgraded to a 14/10. would be an honor to fly with https://t.co/p1hbhcmwna",,,,https://twitter.com/dog_rates/status/856526610513747968/photo/1,14,10,,pupper,,1653.0,10830.0
856282028240666624,,,2017-04-23 23:01:59,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","This is cermet, paesh, and morple. they are absolute h*ckin superstars. watered every day so they can grow. 14/10 for all https://t.co/guefqumzv8",,,,"https://twitter.com/dog_rates/status/856282028240666624/photo/1,https://twitter.com/dog_rates/status/856282028240666624/photo/1,https://twitter.com/dog_rates/status/856282028240666624/photo/1,https://twitter.com/dog_rates/status/856282028240666624/photo/1",14,10,Cermet,pupper,,5578.0,25200.0
855857698524602368,,,2017-04-22 18:55:51,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","He's like ""wait a minute i'm an animal this is amazing hi human i love you as well"" 13/10 https://t.co/sb73bv5y7s",,,,https://twitter.com/perfy/status/855857318168150016,13,10,,pupper,,1862.0,10848.0
855851453814013952,,,2017-04-22 18:31:02,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Here's a puppo participating in the #sciencemarch. cleverly disguising her own doggo agenda. 13/10 would keep the planet habitable for https://t.co/cmhq16isel,,,,https://twitter.com/dog_rates/status/855851453814013952/photo/1,13,10,,pupper,,16126.0,41870.0
855818117272018944,,,2017-04-22 16:18:34,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",I heard he tied his own bowtie mark and he just wants to say hi and maybe a noggin pat show some respect 13/10 https://t.co/5bejzt2tth,,,,https://twitter.com/markhalperin/status/855656431005061120,13,10,,pupper,,4815.0,24276.0
855459453768019968,,,2017-04-21 16:33:22,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Guys, we only rate dogs. this is quite clearly a bulbasaur. please only send dogs. thank you... 12/10 human used pet, it's super effective https://t.co/xc7uj1c64x",,,,"https://twitter.com/dog_rates/status/855459453768019968/photo/1,https://twitter.com/dog_rates/status/855459453768019968/photo/1",12,10,,pupper,,7302.0,27086.0
854732716440526848,,,2017-04-19 16:25:34,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is marlee. she fetched a flower and immediately requested that it be placed behind her ear. 12/10 elegant af https://t.co/njztieon5s,,,,"https://twitter.com/dog_rates/status/854732716440526848/photo/1,https://twitter.com/dog_rates/status/854732716440526848/photo/1,https://twitter.com/dog_rates/status/854732716440526848/photo/1,https://twitter.com/dog_rates/status/854732716440526848/photo/1",12,10,Marlee,pupper,,5348.0,20670.0
854482394044301312,,,2017-04-18 23:50:52,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is arya. she can barely contain her excitement for more peanut butter. also patriotic af. 13/10 https://t.co/al4ahm1rm5,,,,https://twitter.com/dog_rates/status/854482394044301312/photo/1,13,10,Arya,pupper,,6023.0,26563.0
854365224396361728,,,2017-04-18 16:05:17,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is einstein. he's having a really good day. hopes you are too. h*ckin nifty tongue. 13/10 would snug intensely https://t.co/mdaqhhfpv6,,,,"https://twitter.com/dog_rates/status/854365224396361728/photo/1,https://twitter.com/dog_rates/status/854365224396361728/photo/1",13,10,Einstein,pupper,,4150.0,17194.0
854120357044912130,,,2017-04-17 23:52:16,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Sometimes you guys remind me just how impactful a pupper can be. cooper will be remembered as a good boy by so many. 14/10 rest easy friend https://t.co/obl7lejezr,,,,"https://twitter.com/dog_rates/status/854120357044912130/photo/1,https://twitter.com/dog_rates/status/854120357044912130/photo/1,https://twitter.com/dog_rates/status/854120357044912130/photo/1,https://twitter.com/dog_rates/status/854120357044912130/photo/1",14,10,,pupper,pupper,6594.0,29203.0
854010172552949760,,,2017-04-17 16:34:26,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","At first i thought this was a shy doggo, but it's actually a rare canadian floofer owl. amateurs would confuse the two. 11/10 only send dogs https://t.co/txdt3tmuyk",,,,"https://twitter.com/dog_rates/status/854010172552949760/photo/1,https://twitter.com/dog_rates/status/854010172552949760/photo/1",11,10,,pupper,,2789.0,14833.0
853760880890318849,,,2017-04-17 00:03:50,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Say hello to alice. i'm told she enjoys car rides and smells good. 12/10 would give her everything she could ever want https://t.co/yt4vw8y77x,,,,https://twitter.com/dog_rates/status/853760880890318849/photo/1,12,10,Alice,pupper,,5115.0,26082.0
853639147608842240,,,2017-04-16 16:00:07,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",A photographer took pictures before and after he told his bunny he's a good boy. here are the results. 13/10 https://t.co/wiqzisawue,,,,"https://twitter.com/dog_rates/status/853639147608842240/photo/1,https://twitter.com/dog_rates/status/853639147608842240/photo/1",13,10,,pupper,,8879.0,31542.0
853299958564483072,,,2017-04-15 17:32:18,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is rumpole. he'll be your uber driver this evening. won't start driving until you buckle pup. 13/10 h*ckin safe good boy https://t.co/ex9z3exlvp,,,,"https://twitter.com/dog_rates/status/853299958564483072/photo/1,https://twitter.com/dog_rates/status/853299958564483072/photo/1",13,10,Rumpole,pupper,,3170.0,14164.0
852912242202992640,,,2017-04-14 15:51:39,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Meet benny. he likes being adorable and making fun of you while you're on the trampoline. 12/10 let's help him out

https://t.co/avmjbqay1x https://t.co/7gx2lkst3u",,,,"https://www.gofundme.com/bennys-medical-bills,https://twitter.com/dog_rates/status/852912242202992640/photo/1,https://twitter.com/dog_rates/status/852912242202992640/photo/1",12,10,Benny,pupper,,1600.0,8257.0
852672615818899456,,,2017-04-13 23:59:28,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is aspen. she's never tasted a stick so succulent. on the verge of tears. a face of pure appreciation. 12/10 https://t.co/vlybzoxhew,,,,https://twitter.com/dog_rates/status/852672615818899456/photo/1,12,10,Aspen,pupper,,1913.0,13646.0
852553447878664193,,,2017-04-13 16:05:56,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is jarod. he likes having his belly brushed. tongue ejects when you hit the right spot. 13/10 downright h*ckin adorable https://t.co/arnxkyd2kc,,,,"https://twitter.com/dog_rates/status/852553447878664193/photo/1,https://twitter.com/dog_rates/status/852553447878664193/photo/1",13,10,Jarod,pupper,,3118.0,14907.0
